,Lost Data,Number of Iterations,Reward
135,114.7214844,136,-80.7675
136,124.2224121,137,-84.51586914
137,124.4476563,138,-84.48194336
138,123.1504883,139,-83.7721582
139,120.0899414,140,-82.65584961
140,116.3679199,141,-81.38334961
141,117.7676758,142,-81.90858398
142,120.0567383,143,-82.86913086
143,118.1165527,144,-82.18021484
144,119.5944824,145,-82.70424805
145,118.9986328,146,-82.60238281
146,119.3894043,147,-82.66347656
147,119.9255371,148,-82.78955078
148,125.9867188,149,-85.35635742
149,122.0255859,150,-83.52581055
150,117.580957,151,-81.83780273
151,123.3989258,152,-84.34931641
152,110.6325684,153,-79.58432617
153,122.7254883,154,-84.28770508
154,116.7575195,155,-81.86365234
155,124.1354004,156,-84.52354492
156,117.8996582,157,-82.14619141
157,120.6216797,158,-83.43641602
158,121.2629395,159,-83.5190918
159,115.6393066,160,-81.06480469
160,112.0901855,161,-80.01625
161,119.6171875,162,-83.19135742
162,116.7009766,163,-81.95919922
163,117.4129883,164,-82.54625
164,118.5685059,165,-83.10245117
165,110.6745605,166,-80.08598633
166,162.539209,167,-100.7798438
167,107.929248,168,-79.02106445
168,115.745752,169,-82.08833984
169,111.8560547,170,-80.6494043
170,110.5514648,171,-80.0965625
171,110.4559082,172,-80.01805664
172,118.6435059,173,-83.16638672
173,112.550293,174,-80.83139648
174,113.6331055,175,-81.31164063
175,113.9473145,176,-81.45490234
176,109.0348145,177,-79.67129883
177,113.0995605,178,-81.38386719
178,116.8034668,179,-82.82954102
179,118.9226074,180,-83.66352539
180,111.1881348,181,-80.5731543
181,117.5643066,182,-83.17269531
182,117.8879395,183,-83.05483398
183,115.926709,184,-82.34431641
184,115.5781738,185,-82.43732422
185,118.1197754,186,-83.29649414
186,111.0479004,187,-80.42672852
187,114.754248,188,-82.16854492
188,108.6883301,189,-79.72142578
189,111.5380371,190,-81.04099609
190,109.1875,191,-80.14448242
191,110.6196289,192,-80.62114258
192,108.8456055,193,-79.76456055
193,110.0741699,194,-80.39294922
194,109.8875,195,-80.21037109
195,113.6256836,196,-81.68977539
196,112.2434082,197,-81.17885742
197,113.4124512,198,-81.45726562
198,108.087793,199,-79.32081055
199,119.7825684,200,-84.08929688
200,106.5460938,201,-78.56057617
201,119.6785156,202,-83.65412109
202,111.2933594,203,-80.60914063
203,109.7630859,204,-79.95015625
204,109.3094727,205,-79.85123047
205,114.0237793,206,-81.73939453
206,105.8717773,207,-78.73176758
207,112.1286621,208,-81.20693359
208,108.9746094,209,-80.05493164
209,112.1052734,210,-81.3428418
210,104.3210938,211,-78.36320313
211,112.607959,212,-81.57125977
212,242.7563477,213,-133.7365723
213,108.9523926,214,-79.93642578
214,112.1878906,215,-81.2215918
215,118.8148438,216,-84.02959961
216,110.3814941,217,-80.75416016
217,105.0869141,218,-78.53110352
218,111.4971191,219,-81.33322266
219,108.5256836,220,-80.15636719
220,113.4400879,221,-82.08038086
221,111.8099609,222,-81.4146582
222,100.4822266,223,-77.1374707
223,107.7082031,224,-80.32498047
224,106.9783691,225,-79.96493164
225,111.0115234,226,-81.38556641
226,108.7345215,227,-80.48038086
227,110.2788574,228,-81.08029297
228,106.071582,229,-79.32072266
229,107.5717773,230,-79.99013672
