,Lost Data,Number of Iterations,Reward
1116,285.5863836,1117,-140.309468
1117,283.483553,1118,-139.5783895
1118,285.224451,1119,-140.063182
1119,283.4421669,1120,-139.6018546
1120,282.9992191,1121,-139.4734797
1121,282.9351391,1122,-139.4341825
1122,282.5401659,1123,-139.2300732
1123,282.824451,1124,-139.3928355
1124,285.0540264,1125,-140.1131186
1125,281.0587604,1126,-138.6111567
1126,283.1048316,1127,-139.4339776
1127,281.4225964,1128,-138.8025671
1128,284.745632,1129,-140.0200195
1129,280.7157638,1130,-138.5522889
1130,401.5264031,1131,-186.8262762
1131,282.8079063,1132,-139.23102
1132,282.6146413,1133,-139.3462469
1133,280.6281601,1134,-138.6475549
1134,281.0378721,1135,-138.6821083
1135,284.1026842,1136,-139.7176964
1136,280.2737433,1137,-138.48041
1137,283.6103953,1138,-139.6413275
1138,282.9799902,1139,-139.4528551
1139,281.1777452,1140,-138.6958419
1140,280.1730112,1141,-138.2624695
1141,281.8494876,1142,-138.9284236
1142,313.2315764,1143,-151.4900439
1143,282.7939971,1144,-139.2803612
1144,283.5774524,1145,-139.6139971
1145,283.8221571,1146,-139.7684919
1146,283.7323572,1147,-139.6256906
1147,284.2790142,1148,-139.8782723
1148,282.0639824,1149,-138.9905515
1149,405.4036603,1150,-188.3410639
1150,282.3470473,1151,-139.2516545
1151,284.0103953,1152,-139.7205564
1152,284.4534895,1153,-140.0417667
1153,282.3144461,1154,-139.1444217
1154,283.0280137,1155,-139.4701122
1155,282.2506589,1156,-139.121591
1156,282.7648121,1157,-139.3311567
1157,281.7272816,1158,-138.967877
1158,284.0730112,1159,-139.6845974
1159,282.1264031,1160,-139.0848219
1160,282.6530991,1161,-139.2486481
1161,284.1929234,1162,-139.9275354
1162,282.3738897,1163,-139.132572
1163,283.8383114,1164,-139.6727086
1164,362.3510981,1165,-171.0924646
1165,284.4535871,1166,-139.9912933
1166,282.9284529,1167,-139.3329234
1167,282.2649585,1168,-139.0965642
1168,283.9311371,1169,-139.8616203
1169,283.2866276,1170,-139.5825866
1170,282.763836,1171,-139.3217374
1171,284.5090288,1172,-139.8902391
1172,280.9953636,1173,-138.4981942
1173,281.5661786,1174,-139.0037286
1174,282.413958,1175,-139.2876916
1175,282.718692,1176,-139.3002635
1176,283.7430942,1177,-139.7681015
1177,282.4832113,1178,-139.1982626
1178,281.3808687,1179,-138.7580576
1179,282.5890678,1180,-139.2925817
1180,283.4491947,1181,-139.4289702
1181,282.7154222,1182,-139.2667448
1182,280.3286481,1183,-138.4425866
1183,281.8536847,1184,-138.9205857
1184,283.7622743,1185,-139.6910981
1185,283.6062469,1186,-139.6889605
1186,284.6087848,1187,-139.8937823
1187,283.5859444,1188,-139.6513128
1188,283.4959004,1189,-139.5142704
1189,282.2818448,1190,-139.0330405
1190,372.968082,1191,-175.2767887
1191,282.0168375,1192,-138.9458272
1192,283.4771108,1193,-139.4611225
1193,282.6229868,1194,-139.1509517
1194,282.1989751,1195,-139.1807125
1195,283.8025866,1196,-139.6486579
1196,282.9285993,1197,-139.3241972
1197,282.0505612,1198,-139.0090971
1198,283.6846266,1199,-139.6451537
1199,435.0990727,1200,-200.2741337
1200,283.0117618,1201,-139.4531186
1201,283.4307955,1202,-139.6175598
1202,283.5000488,1203,-139.6950415
1203,282.6212787,1204,-139.3223036
1204,281.5912152,1205,-138.9354124
1205,283.7782821,1206,-139.7092143
1206,282.6797462,1207,-139.2737042
1207,282.8514397,1208,-139.3924061
1208,282.5174231,1209,-139.1023816
1209,280.9534407,1210,-138.5607321
1210,282.8258663,1211,-139.12449
1211,281.4931186,1212,-138.7819717
1212,283.2328941,1213,-139.4844705
1213,283.8921425,1214,-139.8284529
1214,281.0434846,1215,-138.6270083
1215,282.7168375,1216,-139.3034261
1216,283.0918985,1217,-139.4427135
